id,aqi,lan,lng,time,tz
508,172,36.72256667,117.1247222,1480064400,+08:00
509,59,36.4785,117.2130556,1480068000,+08:00
510,157,36.54861111,116.7651667,1480068000,+08:00
511,154,36.68538889,117.1247222,1480068000,+08:00
517,157,35.970289,120.155109,1480068000,+08:00
520,153,36.090925,120.48547,1480068000,+08:00
522,160,36.154078,120.427178,1480064400,+08:00
524,117,36.308156,120.460772,1480068000,+08:00
526,119,36.66555556,117.9233333,1480068000,+08:00
527,171,36.80833333,118.0422222,1480064400,+08:00
528,163,36.83805556,118.0447222,1480068000,+08:00
529,163,36.84333333,118.0175,1480068000,+08:00
530,170,36.80305556,118.0244444,1480068000,+08:00
531,154,36.49722222,117.8477778,1480064400,+08:00
532,147,36.45972222,117.8702778,1480064400,+08:00
533,161,36.81972222,118.3091667,1480068000,+08:00
534,174,36.76555556,118.2491667,1480064400,+08:00
535,168,36.80416667,117.8511111,1480068000,+08:00
536,154,36.825,117.9205556,1480064400,+08:00
537,179,36.90472222,118.0158333,1480068000,+08:00
538,184,34.85138889,117.5638889,1480064400,+08:00
539,228,34.82,117.5897222,1480064400,+08:00
540,191,34.79111111,117.2666667,1480068000,+08:00
541,191,34.77388889,117.5708333,1480068000,+08:00
542,167,34.58055556,117.7352778,1480068000,+08:00
543,208,35.07083333,117.4516667,1480068000,+08:00
544,271,34.81027778,117.3147222,1480068000,+08:00
545,216,34.8225,117.3575,1480068000,+08:00
546,177,37.43138889,118.6672222,1480068000,+08:00
548,189,37.43805556,118.625,1480068000,+08:00
549,250,37.44166667,118.5044444,1480064400,+08:00
550,198,37.44444444,118.5527778,1480068000,+08:00
551,187,37.46583333,118.5022222,1480068000,+08:00
552,229,37.47222222,118.6408333,1480068000,+08:00
553,212,37.88305556,118.5163889,1480064400,+08:00
554,188,37.43444444,118.6961111,1480068000,+08:00
555,158,37.54311096,121.371706,1480068000,+08:00
557,156,37.52368316,121.3553673,1480064400,+08:00
558,170,37.47141415,121.2550926,1480068000,+08:00
559,173,37.37605485,121.5817255,1480064400,+08:00
560,154,37.47743887,121.4430704,1480064400,+08:00
561,170,37.42609554,121.4031242,1480068000,+08:00
562,179,37.42276743,121.5068398,1480064400,+08:00
563,165,37.5599778,121.2529217,1480068000,+08:00
564,155,37.60240665,121.1421659,1480068000,+08:00
565,155,37.67283315,121.0662505,1480064400,+08:00
566,175,36.73055556,119.0919444,1480064400,+08:00
567,182,36.71955556,119.0481667,1480068000,+08:00
568,174,36.68194444,119.0999444,1480064400,+08:00
569,177,36.77305556,119.1938889,1480068000,+08:00
570,174,36.65722222,119.1613889,1480064400,+08:00
571,170,36.70083333,119.1625,1480068000,+08:00
572,170,36.70194444,119.14,1480064400,+08:00
573,176,36.64111111,119.1108333,1480064400,+08:00
574,172,36.77305556,119.1095667,1480068000,+08:00
575,174,35.40888889,116.6186111,1480068000,+08:00
576,162,35.42505556,116.6936111,1480068000,+08:00
577,193,35.36477778,116.6038889,1480068000,+08:00
578,155,35.39088889,116.5476111,1480064400,+08:00
579,179,35.39088889,116.6576111,1480068000,+08:00
580,167,35.44277778,116.5963889,1480068000,+08:00
581,177,35.43677778,116.6376111,1480068000,+08:00
582,181,36.19416667,117.1536111,1480068000,+08:00
583,185,36.17583333,117.1180556,1480068000,+08:00
584,157,36.19416667,117.0980556,1480068000,+08:00
585,183,36.20472222,117.1841667,1480064400,+08:00
586,209,36.17,117.1591667,1480068000,+08:00
587,161,36.20194444,117.0411111,1480068000,+08:00
588,168,36.11638889,117.1013889,1480068000,+08:00
589,151,37.51292649,122.0620045,1480068000,+08:00
590,158,37.32453537,122.1558142,1480068000,+08:00
591,152,37.51363425,122.1412574,1480068000,+08:00
592,160,37.48458826,122.0444208,1480068000,+08:00
593,149,37.53392123,122.0512579,1480068000,+08:00
594,161,37.42694682,122.1257714,1480068000,+08:00
595,168,35.40777778,119.5205556,1480068000,+08:00
597,167,35.38888889,119.4908333,1480064400,+08:00
598,152,35.4625,119.5688889,1480068000,+08:00
599,185,35.44222222,119.5327778,1480068000,+08:00
600,163,35.29361111,119.34,1480068000,+08:00
601,168,35.37361111,119.5086111,1480068000,+08:00
602,190,36.205,117.695,1480064400,+08:00
604,169,36.26611111,117.6469444,1480064400,+08:00
605,78,36.245,117.7330556,1480064400,+08:00
606,175,36.20805556,117.725,1480064400,+08:00
607,168,36.06694444,117.8661111,1480068000,+08:00
608,305,35.06222222,118.2938889,1480068000,+08:00
609,167,35.05722222,118.3416667,1480068000,+08:00
610,226,35.11527778,118.2877778,1480068000,+08:00
611,160,35.10527778,118.3477778,1480064400,+08:00
612,190,34.98166667,118.2763889,1480068000,+08:00
613,191,34.99944444,118.2516667,1480068000,+08:00
614,218,35.08972222,118.4023333,1480068000,+08:00
615,188,35.01055556,118.43,1480064400,+08:00
616,181,37.46527778,116.3083333,1480068000,+08:00
618,172,37.43222222,116.3713889,1480068000,+08:00
619,179,37.44888889,116.3188889,1480068000,+08:00
620,178,37.46194444,116.3516667,1480068000,+08:00
621,172,37.47805556,116.3105556,1480068000,+08:00
622,179,36.44444444,115.9661111,1480068000,+08:00
623,173,36.45666667,115.9966667,1480068000,+08:00
624,172,36.47944444,115.9836111,1480068000,+08:00
625,178,36.43194444,115.9513889,1480068000,+08:00
626,177,36.47111111,115.9547222,1480068000,+08:00
627,178,36.45916667,116.0377778,1480068000,+08:00
628,210,37.37944444,118.0208333,1480064400,+08:00
629,194,37.38305556,117.9830556,1480064400,+08:00
630,187,37.36083333,117.9966667,1480064400,+08:00
631,175,37.39555556,117.9377778,1480064400,+08:00
632,191,37.35555556,117.9375,1480068000,+08:00
633,195,37.3675,117.9730556,1480064400,+08:00
634,165,35.24888889,115.4227778,1480068000,+08:00
635,180,35.22305556,115.5258333,1480068000,+08:00
636,168,35.2375,115.4747222,1480068000,+08:00
637,169,35.24361111,115.4086111,1480068000,+08:00
638,177,35.26194444,115.5191667,1480068000,+08:00
639,165,35.27,115.455,1480068000,+08:00
640,175,36.22888889,117.6888889,1480068000,+08:00
641,373,38.031,114.542,1480064400,+08:00
642,417,38.012,114.467,1480064400,+08:00
644,329,38.051,114.455,1480064400,+08:00
645,298,38.052,114.521,1480064400,+08:00
646,343,38.14,114.502,1480064400,+08:00
647,395,38.04,114.605,1480064400,+08:00
648,151,37.91,114.354,1480064400,+08:00
650,197,39.668,118.219,1480064400,+08:00
652,211,39.641,118.185,1480064400,+08:00
653,221,39.643,118.144,1480064400,+08:00
654,209,39.631,118.166,1480064400,+08:00
655,213,39.957,119.602,1480064400,+08:00
656,180,39.828,119.526,1480064400,+08:00
657,182,40.018,119.762,1480064400,+08:00
658,189,39.942,119.537,1480064400,+08:00
659,180,39.936,119.607,1480064400,+08:00
660,177,36.62,114.496,1480064400,+08:00
661,229,36.618,114.513,1480064400,+08:00
662,194,36.616,114.543,1480064400,+08:00
663,213,36.578,114.504,1480064400,+08:00
664,249,37.096,114.533,1480064400,+08:00
665,210,37.097,114.482,1480064400,+08:00
666,225,37.053,114.526,1480064400,+08:00
667,265,37.062,114.485,1480064400,+08:00
668,248,38.871,115.521,1480064400,+08:00
669,306,38.842,115.461,1480064400,+08:00
670,382,38.896,115.522,1480064400,+08:00
671,364,38.911,115.471,1480064400,+08:00
672,335,38.876,115.442,1480064400,+08:00
673,292,38.863,115.493,1480064400,+08:00
674,114,40.769,114.903,1480064400,+08:00
675,93,40.873,114.904,1480064400,+08:00
676,95,40.837,114.898,1480064400,+08:00
677,87,40.811,114.881,1480064400,+08:00
678,102,40.795,114.892,1480064400,+08:00
679,137,40.916,117.966,1480064400,+08:00
680,132,40.973,117.818,1480064400,+08:00
681,117,40.984,117.952,1480064400,+08:00
682,139,40.936,117.963,1480064400,+08:00
683,85,41.011,117.938,1480064400,+08:00
684,190,38.323,116.871,1480064400,+08:00
685,179,38.299,116.885,1480064400,+08:00
686,175,38.325,116.858,1480064400,+08:00
687,226,39.557,116.715,1480064400,+08:00
688,249,39.518,116.684,1480064400,+08:00
689,287,39.575,116.773,1480064400,+08:00
690,227,39.534,116.737,1480064400,+08:00
691,202,37.739,115.69,1480064400,+08:00
692,189,37.738,115.643,1480064400,+08:00
693,193,37.758,115.695,1480064400,+08:00
695,188,39.17295,117.1933667,1480068000,+08:00
696,194,39.16543333,117.1446333,1480068000,+08:00
698,193,39.11083,117.2452,1480068000,+08:00
699,200,39.0927,117.2016833,1480068000,+08:00
700,207,39.22605,117.18495,1480068000,+08:00
702,185,39.08714,117.3145,1480068000,+08:00
704,184,39.03431667,117.70715,1480068000,+08:00
705,175,38.83945,117.45735,1480068000,+08:00
707,213,38.98458333,117.3747333,1480068000,+08:00
708,183,39.02096667,117.6503,1480068000,+08:00
709,205,39.24735,117.7917667,1480068000,+08:00
711,235,39.37261667,117.0439833,1478797200,+08:00
712,198,40.04175,117.4444167,1480068000,+08:00
713,212,38.91943333,117.1566333,1480068000,+08:00
714,192,39.32815,117.8165667,1480068000,+08:00
716,172,39.07846667,117.0901667,1480068000,+08:00
717,220,39.15106667,117.3747667,1480068000,+08:00
718,186,39.15875,117.7641667,1480068000,+08:00
719,210,38.84516667,116.7794167,1480068000,+08:00
720,199,39.51626667,117.3431167,1480068000,+08:00
721,179,30.246,120.128,1480064400,+08:00
722,168,30.288,120.171,1480064400,+08:00
723,173,30.21,120.210833,1480064400,+08:00
724,161,30.31194444,120.1197222,1480064400,+08:00
725,159,30.268,120.193,1480064400,+08:00
726,170,30.30583333,120.3480556,1480064400,+08:00
727,166,30.18083333,120.0883333,1480064400,+08:00
728,158,30.27472222,120.0633333,1480064400,+08:00
729,164,30.18194444,120.2697222,1480064400,+08:00
730,122,29.640581,119.025965,1480064400,+08:00
731,160,30.418333,120.300556,1480064400,+08:00
736,80,28.013044,120.675116,1480064400,+08:00
737,76,28.005239,120.638037,1480064400,+08:00
738,91,27.971359,120.764294,1480064400,+08:00
739,63,27.985079,120.679665,1480064400,+08:00
742,137,30.777969,120.743647,1480064400,+08:00
745,153,30.864437,120.079708,1480064400,+08:00
746,169,29.993049,120.643444,1480064400,+08:00
748,187,29.989283,120.609511,1480064400,+08:00
749,169,30.078374,120.617462,1480064400,+08:00
750,169,29.933613,120.573047,1480064400,+08:00
753,166,29.728868,120.217123,1480064400,+08:00
754,153,29.102917,119.685611,1480064400,+08:00
755,153,29.077,119.6474167,1480064400,+08:00
756,151,29.11305556,119.6489444,1480064400,+08:00
759,117,28.94041667,118.8713056,1480064400,+08:00
760,147,28.964613,118.876145,1480064400,+08:00
761,99,28.97452778,118.85525,1480064400,+08:00
762,85,29.99444444,122.1897222,1480064400,+08:00
763,72,29.95378,122.3135,1480064400,+08:00
764,74,30.02027778,122.1222222,1480064400,+08:00
765,134,28.654166,121.41888,1480064400,+08:00
766,95,28.57736111,121.3767778,1480060800,+08:00
767,102,28.659261,121.280823,1480064400,+08:00
768,82,28.42305556,119.8794444,1480064400,+08:00
769,78,28.447794,119.9187,1480064400,+08:00
770,74,28.454307,119.934922,1480064400,+08:00
771,53,23.1422,113.235,1480064400,+08:00
772,46,23.1331,113.26,1480064400,+08:00
773,42,23.105,113.261,1480064400,+08:00
775,50,23.0916,113.348,1480064400,+08:00
776,46,23.105,113.433,1480064400,+08:00
777,57,22.9477,113.352,1480064400,+08:00
778,38,23.3917,113.215,1480064400,+08:00
779,53,23.2783,113.568,1480064400,+08:00
780,34,23.1569,113.281,1480064400,+08:00
781,21,23.6502,113.6246,1480064400,+08:00
782,50,23.4208,113.073,1480064400,+08:00
783,46,23.1064,113.3328,1480039200,+08:00
784,85,22.2281,113.299,1480064400,+08:00
785,61,22.2611,113.574,1480064400,+08:00
786,72,22.2294,113.495,1480064400,+08:00
787,57,22.4251,113.628,1480064400,+08:00
789,68,23.0048,113.134,1480064400,+08:00
790,78,23.0395,113.105,1480064400,+08:00
791,55,23.1886,112.863,1480064400,+08:00
792,68,23.0467,113.144,1480064400,+08:00
793,57,22.8693,112.844,1480064400,+08:00
794,46,23.1572,112.885,1480064400,+08:00
795,46,22.809444,113.287778,1480064400,+08:00
796,65,22.765556,113.253056,1480064400,+08:00
798,76,22.5931,113.0819,1480064400,+08:00
799,46,22.7279,112.929,1480064400,+08:00
800,74,22.0608,112.7607,1480064400,+08:00
801,50,22.5862,112.5814,1480064400,+08:00
802,76,22.5811,113.074,1480064400,+08:00
803,80,22.6069,113.104,1480064400,+08:00
804,74,22.5328,113.024,1480064400,+08:00
805,50,23.1617,112.565,1480064400,+08:00
806,46,23.0706,112.427,1480064400,+08:00
808,53,23.0528,112.471,1480064400,+08:00
809,34,22.9398,114.3806,1480064400,+08:00
810,38,23.08,114.4053,1480064400,+08:00
812,17,23.0528,114.4183,1480064400,+08:00
813,25,23.1142,114.4103,1480064400,+08:00
814,30,22.8172,114.3244,1480064400,+08:00
815,42,22.7422,114.5317,1480064400,+08:00
816,53,23.06,113.748056,1480064400,+08:00
817,46,23.0536,113.7819,1480064400,+08:00
818,46,23.01277778,113.7944444,1480064400,+08:00
819,57,22.96583333,113.7383333,1480064400,+08:00
820,50,23.02777778,113.7461111,1480064400,+08:00
821,74,22.5078,113.402,1480064400,+08:00
822,72,22.4886,113.434,1480064400,+08:00
823,82,22.5211,113.369,1480064400,+08:00
824,68,22.5481,113.365,1480064400,+08:00
825,137,32.108333,118.803056,1480068000,+08:00
826,112,32.057222,118.748611,1480068000,+08:00
827,112,32.07,118.773611,1480068000,+08:00
828,107,32.014444,118.776944,1480068000,+08:00
829,137,32.031389,118.803056,1480068000,+08:00
830,91,32.0775,118.794722,1480068000,+08:00
831,122,32.087778,118.625556,1480068000,+08:00
832,107,32.009167,118.736667,1480068000,+08:00
833,109,32.105,118.906944,1480068000,+08:00
834,165,31.247222,120.561389,1480068000,+08:00
835,157,31.302778,120.617778,1480068000,+08:00
836,170,31.301944,120.590833,1480068000,+08:00
837,172,31.301389,120.596667,1480068000,+08:00
838,164,31.270556,120.613056,1480068000,+08:00
839,179,31.299444,120.550278,1480068000,+08:00
840,165,31.312111,120.66525,1480068000,+08:00
841,165,31.370833,120.640556,1480068000,+08:00
842,169,31.968056,120.905,1480068000,+08:00
843,57,32.006667,120.8425,1480064400,+08:00
844,160,32.023611,120.863333,1480068000,+08:00
845,157,31.928333,120.935833,1480068000,+08:00
846,168,32.0425,120.810833,1480068000,+08:00
848,117,34.589556,119.141414,1477684800,+08:00
850,85,34.698428,119.348028,1477684800,+08:00
851,157,34.276111,117.166944,1480068000,+08:00
852,160,34.241667,117.192222,1480068000,+08:00
853,85,34.308333,117.191667,1477677600,+08:00
854,158,34.222222,117.256389,1480068000,+08:00
855,157,34.291111,117.244444,1480068000,+08:00
856,158,34.277778,117.293333,1480068000,+08:00
857,72,34.180556,117.166111,1477684800,+08:00
858,158,32.387778,119.46,1480068000,+08:00
860,161,32.376111,119.388611,1480068000,+08:00
861,162,32.403333,119.439167,1478520000,+08:00
865,159,31.503056,120.241667,1480068000,+08:00
866,162,31.584778,120.353889,1480068000,+08:00
867,155,31.547389,120.353889,1480068000,+08:00
869,175,31.684167,120.288056,1480068000,+08:00
871,109,31.786389,119.8925,1477684800,+08:00
872,93,31.808889,119.961944,1477684800,+08:00
873,102,31.763889,120.039444,1477684800,+08:00
874,167,31.703889,119.935,1480068000,+08:00
875,164,31.910833,119.904722,1480068000,+08:00
877,160,32.188333,119.680556,1480068000,+08:00
878,156,32.215,119.491389,1480068000,+08:00
879,155,32.131944,119.430278,1480068000,+08:00
880,165,32.486667,119.9,1480068000,+08:00
881,163,32.476111,119.944444,1480068000,+08:00
882,93,32.303056,119.881667,1477684800,+08:00
883,167,32.463889,119.888333,1480068000,+08:00
884,152,33.599194,119.056789,1480068000,+08:00
885,153,33.578039,119.007906,1480068000,+08:00
887,162,33.503056,119.141111,1480068000,+08:00
888,160,33.626944,119.012222,1480068000,+08:00
889,160,33.402778,120.117778,1480068000,+08:00
891,102,33.371944,120.128889,1477684800,+08:00
894,164,33.933096,118.292648,1480068000,+08:00
895,153,33.957273,118.232104,1480068000,+08:00
897,112,33.96,118.265833,1477684800,+08:00
898,153,33.393889,120.155,1480068000,+08:00
899,151,33.607222,118.999444,1480068000,+08:00
901,161,32.41,119.404444,1480068000,+08:00
902,176,34.588556,119.175956,1480068000,+08:00
903,165,31.758333,119.995278,1480068000,+08:00
904,65,30.5746245688383,114.372305072107,1480068000,+08:00
905,119,30.5571378257044,114.251523174281,1480068000,+08:00
906,104,30.6196730729398,114.282229640575,1480068000,+08:00
907,97,30.5332340005751,114.304000350723,1480064400,+08:00
908,132,30.624719,114.370058,1480068000,+08:00
909,117,30.482469,114.156561,1480068000,+08:00
910,97,30.594389,114.301447,1480068000,+08:00
911,99,30.4832623885865,114.401701915129,1480068000,+08:00
913,21,30.29982222,113.8530639,1479920400,+08:00
914,53,22.590807,114.262078,1480064400,+08:00
916,59,22.575856,113.862238,1480064400,+08:00
920,65,22.516847,113.923192,1480064400,+08:00
921,55,22.528186,114.496906,1480064400,+08:00
924,57,22.720358,114.247468,1480064400,+08:00
925,61,22.5500005,114.0960791,1480064400,+08:00
926,53,22.630626,114.423948,1480064400,+08:00
927,65,22.542454,113.987495,1480064400,+08:00
928,59,22.562334,114.116872,1480064400,+08:00
931,61,22.696848,114.04539,1480064400,+08:00
933,162,40.757093,111.724539,1480064400,+08:00
934,160,40.795085,111.628978,1480064400,+08:00
936,238,40.845941,111.661607,1480064400,+08:00
937,193,40.812974,111.615625,1480064400,+08:00
938,173,40.842299,111.749138,1480064400,+08:00
939,165,40.277474,111.204041,1480064400,+08:00
940,157,40.842299,111.749138,1480064400,+08:00
941,59,26.072105,119.352919,1480064400,+08:00
942,104,26.028202,119.418528,1480064400,+08:00
943,59,26.038712,119.309506,1480064400,+08:00
944,59,26.0867964,119.3081791,1480064400,+08:00
945,63,26.076795,119.2662176,1480064400,+08:00
946,46,26.076788,119.324574,1480064400,+08:00
947,132,36.5904888,101.7537822,1480064400,+08:00
948,147,36.617144,101.778228,1480064400,+08:00
949,144,36.578752,101.847291,1480064400,+08:00
950,158,36.617144,101.778228,1480064400,+08:00
951,158,29.866811,121.596128,1480068000,+08:00
952,155,29.864991,121.528581,1480064400,+08:00
953,158,29.89417,121.564298,1480068000,+08:00
954,170,29.959758,121.72247,1480068000,+08:00
955,165,29.914204,121.846686,1480068000,+08:00
956,158,29.823934,121.570251,1480068000,+08:00
957,167,29.777016,121.644015,1480068000,+08:00
958,173,29.9018,121.622588,1480064400,+08:00
1238,253,37.8873,112.522,1480064400,+08:00
1240,216,38.0108,112.434,1480064400,+08:00
1241,309,37.7124,112.469,1480064400,+08:00
1242,293,37.7394,112.5583,1480064400,+08:00
1243,298,37.8692,112.5369,1480064400,+08:00
1244,192,37.8195,112.57,1480064400,+08:00
1245,202,37.9854,112.549,1480064400,+08:00
1246,261,37.7805,112.488,1480064400,+08:00
1249,187,41.7089,123.439,1480064400,+08:00
1254,184,41.7775,123.478,1480064400,+08:00
1255,165,41.7972,123.3997,1480064400,+08:00
1257,167,41.9228,123.3783,1480064400,+08:00
1258,197,38.973888889,121.61194444,1480064400,+08:00
1259,119,38.951111111,121.565,1480064400,+08:00
1260,182,38.885,121.56388889,1480064400,+08:00
1261,163,38.911944444,121.63305556,1480068000,+08:00
1262,199,38.863888889,121.625,1480064400,+08:00
1263,184,38.856111111,121.51805556,1480064400,+08:00
1264,160,38.808055556,121.25888889,1480064400,+08:00
1265,180,39.1311,121.7481,1480064400,+08:00
1266,216,39.0511,121.7769,1480064400,+08:00
1267,152,39.0631,121.9769,1480064400,+08:00
1268,160,43.9167,125.323,1480064400,+08:00
1269,158,43.91,125.287,1480064400,+08:00
1270,168,43.84,125.2786,1480064400,+08:00
1271,158,43.8748,125.3649,1480064400,+08:00
1272,153,43.8694,125.325,1480064400,+08:00
1273,107,43.7878,125.454,1480064400,+08:00
1274,161,43.55,125.633,1480064400,+08:00
1275,157,43.8667,125.417,1480064400,+08:00
1276,153,43.8167,125.25,1480064400,+08:00
1277,164,43.85,125.217,1480064400,+08:00
1278,174,45.755,126.542,1480064400,+08:00
1279,170,45.8167,126.561,1480064400,+08:00
1280,163,45.5422,126.979,1480064400,+08:00
1282,263,45.7733,126.689,1480064400,+08:00
1283,178,45.7667,126.635,1480064400,+08:00
1284,195,45.7319,126.685,1480064400,+08:00
1285,202,45.7258,126.646,1480064400,+08:00
1286,232,45.7478,126.593,1480064400,+08:00
1287,179,45.61,126.615,1480064400,+08:00
1288,245,45.9819,126.6106,1480064400,+08:00
1289,261,45.6842,126.6206,1480064400,+08:00
1291,162,31.8766,117.307,1480064400,+08:00
1292,162,31.8706,117.259,1480064400,+08:00
1293,162,31.9051,117.16,1480064400,+08:00
1294,163,31.8572,117.25,1480064400,+08:00
1295,166,31.9438,117.266,1480064400,+08:00
1296,164,31.8585,117.336,1480064400,+08:00
1297,167,31.7956,117.302,1480064400,+08:00
1298,164,31.7386,117.278,1480064400,+08:00
1299,152,31.8516,117.124,1480028400,+08:00
1300,38,24.818055556,118.15694444,1480064400,+08:00
1301,59,24.476666667,118.15138889,1480060800,+08:00
1302,55,24.445833333,118.06361111,1480064400,+08:00
1304,114,28.6844,115.893,1480064400,+08:00
1305,127,28.6839,115.8886,1480064400,+08:00
1306,74,28.7442,115.813,1480064400,+08:00
1307,142,28.6969,115.973,1480064400,+08:00
1308,127,28.6869,115.852,1480064400,+08:00
1309,117,28.6425,115.892,1480064400,+08:00
1310,132,28.7994,115.742,1480064400,+08:00
1311,104,28.6131,115.912,1480064400,+08:00
1312,147,28.6844,115.931,1480064400,+08:00
1313,194,34.7545,113.681,1480064400,+08:00
1314,175,34.7745,113.641,1480064400,+08:00
1315,181,34.8019,113.675,1480064400,+08:00
1316,174,34.802,113.564,1480064400,+08:00
1317,193,34.7187,113.727,1480064400,+08:00
1318,187,34.719,113.734,1480064400,+08:00
1319,180,34.7496,113.5991,1480064400,+08:00
1320,179,34.7538,113.6356,1480064400,+08:00
1321,191,34.9162,113.6113,1480064400,+08:00
1322,102,28.2325,113.0833,1480068000,+08:00
1323,82,28.2189,112.8872,1480068000,+08:00
1324,95,28.2053,113.0792,1480068000,+08:00
1325,89,28.19,112.9394,1480068000,+08:00
1326,82,28.1442,112.9956,1480068000,+08:00
1327,80,28.2597,112.9792,1480068000,+08:00
1328,91,28.1944,113.0014,1480068000,+08:00
1329,95,28.1178,112.9844,1480068000,+08:00
1330,76,28.1308,112.8908,1480068000,+08:00
1331,139,28.3586,112.9958,1480068000,+08:00
1332,61,22.7875,108.301,1480060800,+08:00
1333,46,22.8561,108.316,1480064400,+08:00
1334,50,22.8225,108.321,1480064400,+08:00
1335,34,22.805,108.383,1480064400,+08:00
1336,82,22.7906,108.439,1480014000,+08:00
1337,34,22.8464,108.239,1480064400,+08:00
1338,42,22.735,108.3275,1480064400,+08:00
1339,42,22.7833,108.244,1480064400,+08:00
1340,38,19.95073,110.57553,1480064400,+08:00
1341,30,20.05955,110.31896,1480064400,+08:00
1342,46,20.0053,110.28317,1480064400,+08:00
1343,17,19.99693,110.33755,1480064400,+08:00
1344,17,20.03565,110.33025,1480064400,+08:00
1345,25,29.8272,106.379,1480064400,+08:00
1346,144,29.5736,106.46,1479560400,+08:00
1347,74,29.8264,106.424,1480068000,+08:00
1348,85,29.7228,106.626,1480068000,+08:00
1349,87,29.5983,106.296,1480068000,+08:00
1350,89,29.5186,106.54,1480068000,+08:00
1351,68,29.6219,106.65,1480068000,+08:00
1352,82,29.4892,106.634,1480068000,+08:00
1353,127,29.4822,106.364,1480068000,+08:00
1354,80,29.5642,106.571,1480068000,+08:00
1355,29,29.5164,106.512,1479484800,+08:00
1356,93,29.7125,106.617,1480068000,+08:00
1357,112,29.4892,106.468,1480068000,+08:00
1358,89,29.6453,106.562,1480068000,+08:00
1359,85,29.389,106.513,1480068000,+08:00
1360,170,30.713,103.972,1480064400,+08:00
1361,177,30.6872,104.176,1480064400,+08:00
1362,152,30.5706,104.079,1480064400,+08:00
1363,153,30.6361,104.118,1480064400,+08:00
1364,170,30.685,104.074,1480064400,+08:00
1367,80,31.0283,103.613,1480064400,+08:00
1368,99,26.6029,106.6856,1480068000,+08:00
1369,99,26.5689,106.6971,1480068000,+08:00
1371,157,26.6343,106.7487,1479196800,+08:00
1372,155,26.4364,106.6554,1479196800,+08:00
1373,160,26.5155,106.6948,1479196800,+08:00
1374,162,26.6009,106.7105,1479196800,+08:00
1375,160,26.5697,106.7164,1479196800,+08:00
1376,102,26.5495,106.6867,1480068000,+08:00
1377,70,25.0124,102.743,1480068000,+08:00
1378,63,24.8885,102.821,1480068000,+08:00
1379,46,24.9624,102.625,1480068000,+08:00
1380,85,25.0836,102.728,1480068000,+08:00
1381,82,25.0405,102.722,1480068000,+08:00
1382,117,25.067,102.681,1480068000,+08:00
1383,89,25.0359,102.638,1480068000,+08:00
1384,152,29.6514,91.1319,1480068000,+08:00
1385,149,29.6747,91.1221,1480068000,+08:00
1386,127,29.6475,91.0874,1480068000,+08:00
1387,72,29.6541,91.1774,1480068000,+08:00
1389,109,29.6292,91.0834,1480064400,+08:00
1390,204,34.2749,108.882,1480068000,+08:00
